Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,5,3.3666666666666667,4.233333333333333,14.666666666666666,0.00048307553345997196
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,5,3.566666666666667,3.8666666666666667,13.6,0.000496167033512999
pancake,AStar,gap,6,4.466666666666667,5.2,22.666666666666668,0.001001848500042494
pancake,AStar,gap,7,6.0,8.4,43.93333333333333,0.0019688469995647515
pancake,AStar,gap,8,6.866666666666666,10.366666666666667,63.766666666666666,0.002897130466468904
pancake,AStar,gap,9,7.833333333333333,16.833333333333332,117.66666666666667,0.005865347699606597
pancake,AStar,gap,10,8.666666666666666,28.333333333333332,220.96666666666667,0.011566702333220746
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,5,3.6666666666666665,4.666666666666667,15.9,0.0006148350331689774
pancake,AStar,gap,6,4.7,6.966666666666667,29.633333333333333,0.0013743862999641956
pancake,AStar,gap,7,5.766666666666667,8.2,42.86666666666667,0.0020763372665290564
pancake,AStar,gap,8,6.4,10.733333333333333,65.7,0.0033129837007436435
pancake,AStar,gap,9,7.9,16.033333333333335,112.86666666666666,0.006297472400062057
pancake,AStar,gap,10,8.7,19.766666666666666,158.23333333333332,0.008874287700139878
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,5,3.65,4.41,15.2,0.0004807025198533665
pancake,AStar,gap,6,4.63,6.61,28.14,0.0010515806599869393
pancake,AStar,gap,7,5.48,9.42,48.13,0.001862600240019674
pancake,AStar,gap,8,6.7,11.99,73.08,0.0030576246700366027
pancake,AStar,gap,9,7.64,15.68,110.05,0.005040458999865223
pancake,AStar,gap,10,8.72,19.87,159.08,0.007712192240105651
pancake,AStar,gap,11,9.66,29.11,259.05,0.01375123332014482
pancake,AStar,gap,12,10.81,34.41,342.72,0.019570491049889824
pancake,AStar,gap,13,11.72,57.62,623.4,0.03801140797986591
