pancake,AStar,gap,4,3.0,3.0,8.0,0.00020709499949589372
pancake,LRTAStar,gap,4,inf,0.0,0.0,6.015953352998622
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020310200125095434
pancake,LRTAStar,gap,4,inf,0.0,0.0,2.176360751000175
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020741800108226016
pancake,LRTAStar,gap,4,inf,0.0,0.0,3.5609620430004725
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020800799757125787
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020487700021476485
pancake,LRTAStar,gap,4,inf,0.0,0.0,2.58145277299991
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020079299792996608
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00021417400057544
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020591800057445653
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020493200281634927
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002313169970875606
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002067929999611806
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00023631699878023937
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020593400040525012
pancake,LRTAStar,gap,4,inf,0.0,0.0,4.264683370998682
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020152399883954786
pancake,LRTAStar,gap,4,inf,0.0,0.0,2.970178423998732
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019946099928347394
pancake,LRTAStar,gap,4,inf,0.0,0.0,11.117155205000017
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020087400116608478
pancake,LRTAStar,gap,4,inf,0.0,0.0,12.043210058000113
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020046600184286945
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002005280002776999
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020598400078597479
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019969699860666879
pancake,LRTAStar,gap,4,inf,0.0,0.0,14.168189251999138
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019251000048825517
pancake,LRTAStar,gap,4,inf,0.0,0.0,27.531017822999274
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020141799905104563
pancake,LRTAStar,gap,4,inf,0.0,0.0,23.868726310000056
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019773500025621615
pancake,LRTAStar,gap,4,inf,0.0,0.0,30.84624396500294
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0001954789986484684
pancake,LRTAStar,gap,4,inf,0.0,0.0,16.23366058299871
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019390300076338463
pancake,LRTAStar,gap,4,inf,0.0,0.0,13.619449075999
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,6,inf,24.0,24.0,0.0007026450002740603
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020135099839535542
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019953599985456094
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0001957180029421579
pancake,LRTAStar,gap,4,inf,0.0,0.0,34.432796798999334
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020372200015117414
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002007610019063577
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020374299856484868
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020307199883973226
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0001999020023504272
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0007165080023696646
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020563299767673016
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002175110021198634
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020226499691489153
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002040840008703526
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020979599867132492
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002514020015951246
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00021132899928488769
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020867399871349335
pancake,LRTAStar,gap,4,inf,0.0,0.0,5.118274511998607
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019886700101778843
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020500299797276966
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020420700093382038
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019768800120800734
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019707499814103357
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019045900262426585
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002023310007643886
pancake,LRTAStar,gap,4,inf,0.0,0.0,5.8028677350012
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019865299691446126
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0001999160012928769
pancake,LRTAStar,gap,4,inf,0.0,0.0,33.751411190998624
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019183400581823662
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020215399854350835
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.0002058989994111471
pancake,LRTAStar,gap,4,inf,0.0,0.0,17.573708679003175
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00023804900411050767
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019783800235018134
pancake,LRTAStar,gap,4,inf,0.0,0.0,9.151700608003011
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020044100529048592
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00020086199947400019
pancake,LRTAStar,gap,4,inf,0.0,0.0,34.09648186300183
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019118100317427889
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.00019838099979097024
pancake,LRTAStar,gap,4,inf,0.0,0.0,16.91898011900048
Domain,Solver,Heuristic,Len_state,Cost,Expanded_count,Generated_count,CPU_time
pancake,AStar,gap,4,3.0,3.0,8.0,0.000203575000341516
pancake,LRTAStar,None,4,inf,0.0,0.0,20.810281253005087
